student_id,gender,grade_level,gpa_band,admission_subject_group,high_school_subject_orientation,location_type,family_income_level,willing_to_relocate,preferred_study_budget,career_priority,role_model_field,math_skill,language_skill,analytical_skill,creativity,problem_solving,technology_interest,business_interest,finance_interest,social_interest,design_interest,communication_skill,leadership,teamwork_preference,adaptability,stress_tolerance,practical_learning_preference,mentor_need,roadmap_need,guidance_need,learning_motivation,labor_market_awareness,growth_mindset,student_cluster,recommended_major,recommended_courses,recommended_mentor_type,recommended_career_path,data_type,assessment_source,generation_method,generated_version
S0189,Female,Grade 12,6.5-7.9,Undecided,STEM-oriented,Urban,Medium,No,Low,Growth,Technology,4,3,5,3,5,5,3,3,3,2,2,3,3,5,1,4,3,4,3,4,1,2,Tech-Analytical,Information Technology / Công nghệ thông tin,Python Basics; SQL; Database Systems; Data Analytics; Online Learning Resources,Technology Mentor,IT Student → Junior Developer → Software Engineer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0190,Female,Grade 12,9.0-10.0,"A01 - Math, Physics, English",STEM-Business-oriented,Urban,High,Yes,Medium,Stability,Technology,3,4,2,1,3,3,2,2,2,3,3,3,1,2,2,3,4,5,3,4,3,4,Balanced Explorer,Career Exploration / Định hướng nghề nghiệp,Career Exploration; Basic IT; Communication; Study Planning; Self-Assessment,General Career Mentor,Exploration Stage → Foundation Courses → Major Selection,synthetic,assessment_driven,domain_informed_rules,v1.4
S0191,Male,Grade 12,8.0-8.9,"D01 - Math, Literature, English",Language-Business-oriented,Rural,Low,No,Medium,Social Impact,Finance,3,3,2,3,4,3,4,2,3,5,4,3,3,2,3,4,3,2,2,4,3,5,Creative-Design,Digital Media and UX Design / Truyền thông số & Thiết kế UX,UI/UX Basics; Design Thinking; Content Strategy; Web Design,Design / Product Mentor,Design Student → UI/UX Intern → UX Designer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0192,Female,Grade 11,6.5-7.9,Undecided,Social-science-oriented,Suburban,Medium,Yes,High,Social Impact,Education,3,3,4,3,4,3,2,3,5,3,4,4,4,3,2,3,5,3,5,3,2,4,Social-Communicative,Education and Counseling / Giáo dục & Tư vấn học đường,Communication; Psychology Basics; Education Studies; Career Planning,Education / Counseling Mentor,Education Student → Teaching Assistant → Education Consultant,synthetic,assessment_driven,domain_informed_rules,v1.4
S0193,Female,Grade 12,8.0-8.9,"A01 - Math, Physics, English",STEM-oriented,Suburban,Medium,Yes,Low,Stability,Business,4,4,4,3,5,5,2,2,4,3,3,2,2,1,3,4,2,3,3,5,2,5,Tech-Analytical,Information Technology / Công nghệ thông tin,Python Basics; SQL; Database Systems; Data Analytics,Technology Mentor,IT Student → Junior Developer → Software Engineer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0194,Male,Grade 11,9.0-10.0,"D01 - Math, Literature, English",Language-Business-oriented,Suburban,High,Undecided,Low,Salary,Business,5,2,4,3,3,4,4,5,3,2,3,4,2,2,4,2,2,3,2,2,5,3,Finance-Oriented,FinTech / Công nghệ tài chính,Accounting Basics; Financial Analysis; Excel; SQL; FinTech Basics,Finance-Tech Mentor,Finance Student → Credit/Data Intern → Financial Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0195,Male,Grade 12,8.0-8.9,"A01 - Math, Physics, English",STEM-oriented,Urban,Medium,No,High,Growth,Education,4,4,4,3,4,3,4,3,3,4,2,4,3,3,3,4,4,3,2,4,3,5,Tech-Analytical,Management Information Systems / Hệ thống thông tin quản lý,Python Basics; SQL; Business Analytics; Introduction to AI,Business-Tech Mentor,IT/IM Student → Data Intern → Business/Data Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0196,Male,Grade 12,6.5-7.9,"D01 - Math, Literature, English",Language-Media-oriented,Urban,Medium,Yes,Low,Passion,Finance,4,3,4,4,4,3,3,3,2,5,2,3,4,3,2,5,3,3,3,2,2,3,Creative-Design,Digital Media and UX Design / Truyền thông số & Thiết kế UX,UI/UX Basics; Design Thinking; Content Strategy; Web Design,Design / Product Mentor,Design Student → UI/UX Intern → UX Designer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0197,Male,Grade 12,6.5-7.9,"A00 - Math, Physics, Chemistry",STEM-oriented,Suburban,Low,Yes,High,Passion,Finance,1,3,4,2,4,4,5,3,3,4,4,4,3,4,2,5,3,3,2,3,3,4,Business-Strategic,Business Administration / Quản trị kinh doanh,Management; Marketing Basics; Business Analytics; Project Management,Business Mentor,Business Student → Project/Marketing Intern → Business Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0198,Male,Grade 11,6.5-7.9,"A01 - Math, Physics, English",Natural-science / Healthcare-oriented,Urban,High,Yes,High,Stability,Healthcare,4,3,5,3,3,5,3,2,3,3,2,3,3,3,3,3,3,4,3,4,3,4,Tech-Analytical,Healthcare / Y - Dược,Biology Basics; Chemistry Basics; Health Science Introduction; Communication; Medical Ethics,Healthcare / Medical Career Mentor,Health Science Student → Clinical / Pharmacy Intern → Healthcare Professional,synthetic,assessment_driven,domain_informed_rules,v1.4
S0199,Female,Grade 12,9.0-10.0,"C00 - Literature, History, Geography",Social-science-oriented,Rural,Medium,Undecided,Medium,Passion,Business,4,3,2,2,4,4,4,4,4,3,4,4,4,3,3,4,3,4,3,1,3,3,Social-Communicative,Human Resource Management / Quản trị nhân lực,Communication; Psychology Basics; HR Management; Career Planning,HR / Career Mentor,HR Student → Training Assistant → HR Specialist,synthetic,assessment_driven,domain_informed_rules,v1.4
S0200,Male,Grade 12,Below 5.0,"A00 - Math, Physics, Chemistry",Business-Finance-oriented,Urban,High,Yes,Medium,Social Impact,Technology,3,2,3,1,4,2,4,4,2,2,3,2,3,3,2,1,4,4,4,4,4,3,Balanced Explorer,Career Exploration / Định hướng nghề nghiệp,Career Exploration; Basic IT; Communication; Study Planning; Self-Assessment,General Career Mentor,Exploration Stage → Foundation Courses → Major Selection,synthetic,assessment_driven,domain_informed_rules,v1.4
S0201,Female,Grade 11,5.0-6.4,"C00 - Literature, History, Geography",Social-science-oriented,Urban,High,Yes,Medium,Salary,Business,3,3,2,5,3,4,2,2,2,5,4,4,3,3,4,4,4,3,2,2,2,4,Creative-Design,Digital Media and UX Design / Truyền thông số & Thiết kế UX,UI/UX Basics; Design Thinking; Content Strategy; Web Design,Design / Product Mentor,Design Student → UI/UX Intern → UX Designer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0202,Male,Grade 12,9.0-10.0,"A00 - Math, Physics, Chemistry",STEM-oriented,Suburban,Medium,No,Medium,Salary,Business,5,4,5,4,3,2,4,5,3,3,3,4,4,3,4,3,3,4,2,4,3,4,Finance-Oriented,Finance and Banking / Tài chính - Ngân hàng,Accounting Basics; Banking Operations; Financial Analysis; Excel,Finance Mentor,Finance Student → Credit Analyst Intern → Credit/Financial Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0203,Female,Grade 12,9.0-10.0,"A00 - Math, Physics, Chemistry",STEM-oriented,Urban,Medium,Yes,Low,Stability,Business,3,3,3,3,3,4,5,4,2,3,4,5,4,2,3,1,2,3,2,2,4,4,Business-Strategic,Business Administration / Quản trị kinh doanh,Management; Marketing Basics; Business Analytics; Project Management,Business Mentor,Business Student → Project/Marketing Intern → Business Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0204,Female,Grade 11,8.0-8.9,"A01 - Math, Physics, English",STEM-oriented,Urban,High,Undecided,High,Growth,Business,4,4,4,3,3,2,5,4,2,3,2,3,3,3,3,3,4,3,5,4,5,3,Finance-Oriented,Finance and Banking / Tài chính - Ngân hàng,Accounting Basics; Banking Operations; Financial Analysis; Excel,Finance Mentor,Finance Student → Credit Analyst Intern → Credit/Financial Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0205,Female,Grade 11,8.0-8.9,"A00 - Math, Physics, Chemistry",STEM-Business-oriented,Urban,Medium,Yes,Low,Salary,Technology,3,3,4,4,4,3,5,3,3,3,4,5,2,4,3,3,3,4,3,3,4,4,Business-Strategic,Business Administration / Quản trị kinh doanh,Management; Marketing Basics; Business Analytics; Project Management,Business Mentor,Business Student → Project/Marketing Intern → Business Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0206,Female,Grade 12,9.0-10.0,"A01 - Math, Physics, English",STEM-oriented,Rural,Medium,No,Medium,Stability,Technology,5,4,5,2,3,3,3,5,3,3,2,4,2,3,4,3,4,2,4,3,4,4,Finance-Oriented,FinTech / Công nghệ tài chính,Finance Fundamentals; Excel for Business; SQL; Data Analytics; FinTech Introduction,Finance-Tech Mentor,Finance Foundation → Data Skills → FinTech / Digital Banking Pathway,synthetic,assessment_driven,domain_informed_rules,v1.4
S0207,Male,Grade 12,9.0-10.0,"D01 - Math, Literature, English",Language-Business-oriented,Rural,Low,Yes,High,Social Impact,Technology,3,2,3,4,4,3,4,3,2,5,4,3,4,4,4,4,2,3,3,3,1,4,Creative-Design,Digital Media and UX Design / Truyền thông số & Thiết kế UX,UI/UX Basics; Design Thinking; Content Strategy; Web Design,Design / Product Mentor,Design Student → UI/UX Intern → UX Designer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0208,Male,Grade 12,8.0-8.9,"D01 - Math, Literature, English",Law-oriented,Rural,Medium,Yes,Medium,Passion,Law,3,4,4,3,4,3,4,4,5,2,4,3,5,4,3,3,2,5,3,3,3,4,Social-Communicative,Law / Luật,Introduction to Law; Critical Thinking; Communication; Civic Education; English for Legal Studies,Law / Public Policy Mentor,Law Student → Legal Intern → Legal Assistant / Public Policy Assistant,synthetic,assessment_driven,domain_informed_rules,v1.4
S0209,Male,Grade 12,8.0-8.9,"D01 - Math, Literature, English",Language-Business-oriented,Urban,Medium,No,Medium,Growth,Technology,1,4,3,3,4,2,4,3,5,2,4,4,5,2,3,3,5,3,1,3,2,1,Social-Communicative,Human Resource Management / Quản trị nhân lực,Communication; Psychology Basics; HR Management; Career Planning,HR / Career Mentor,HR Student → Training Assistant → HR Specialist,synthetic,assessment_driven,domain_informed_rules,v1.4
S0210,Female,Grade 12,6.5-7.9,"D01 - Math, Literature, English",Language-Business-oriented,Rural,Low,Undecided,Medium,Stability,Finance,2,4,4,3,4,3,5,4,3,2,3,3,3,3,4,4,5,3,2,3,3,5,Finance-Oriented,Finance and Banking / Tài chính - Ngân hàng,Accounting Basics; Banking Operations; Financial Analysis; Excel,Finance Mentor,Finance Student → Credit Analyst Intern → Credit/Financial Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0211,Male,Grade 12,6.5-7.9,"A01 - Math, Physics, English",STEM-oriented,Rural,Medium,No,Low,Passion,Education,3,3,4,3,3,4,2,3,4,2,3,2,4,2,3,4,5,5,4,3,4,2,Balanced Explorer,Career Exploration / Định hướng nghề nghiệp,Career Exploration; Basic IT; Communication; Study Planning; Self-Assessment,General Career Mentor,Exploration Stage → Foundation Courses → Major Selection,synthetic,assessment_driven,domain_informed_rules,v1.4
S0212,Female,Grade 12,5.0-6.4,"D01 - Math, Literature, English",Language-Business-oriented,Urban,Medium,Undecided,Medium,Salary,Technology,2,3,3,2,3,3,5,4,4,3,4,4,3,4,4,3,2,2,3,3,5,4,Business-Strategic,Human Resource Management / Quản trị nhân lực,Communication; Organizational Behavior; Psychology Basics; Human Resource Management,HR / People Management Mentor,Business Foundation → HR Skills → HR / Talent Development Pathway,synthetic,assessment_driven,domain_informed_rules,v1.4
S0213,Male,Grade 12,8.0-8.9,"A01 - Math, Physics, English",STEM-oriented,Urban,Medium,No,Medium,Stability,Business,5,3,5,3,3,3,4,5,3,3,5,4,4,3,5,3,3,3,3,1,4,3,Finance-Oriented,FinTech / Công nghệ tài chính,Finance Fundamentals; Excel for Business; SQL; Data Analytics; FinTech Introduction,Finance-Tech Mentor,Finance Foundation → Data Skills → FinTech / Digital Banking Pathway,synthetic,assessment_driven,domain_informed_rules,v1.4
S0214,Male,Grade 12,9.0-10.0,Undecided,STEM-oriented,Urban,Medium,Yes,Low,Salary,Finance,4,2,4,2,5,5,4,2,3,2,3,3,3,3,2,5,3,4,2,2,3,5,Tech-Analytical,Management Information Systems / Hệ thống thông tin quản lý,Python Basics; SQL; Business Analytics; Introduction to AI,Business-Tech Mentor,IT/IM Student → Data Intern → Business/Data Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0215,Female,Grade 12,8.0-8.9,"C00 - Literature, History, Geography",Law-oriented,Urban,High,No,Medium,Salary,Media & Communication,3,3,3,3,4,2,5,3,4,2,5,5,3,2,3,2,3,4,4,3,3,5,Business-Strategic,Communication and Digital Media / Truyền thông & Truyền thông số,Communication; Content Creation; Digital Marketing; Media Planning,Communication / Media Mentor,Content Assistant → Communication Specialist → Digital Media Strategist,synthetic,assessment_driven,domain_informed_rules,v1.4
S0216,Female,Grade 11,8.0-8.9,Undecided,Business-Finance-oriented,Urban,Medium,Yes,Medium,Stability,Business,3,1,4,3,5,2,2,4,3,2,3,5,3,4,3,1,3,3,3,3,4,4,Business-Strategic,Business Administration / Quản trị kinh doanh,Management; Marketing Basics; Business Analytics; Project Management,Business Mentor,Business Student → Project/Marketing Intern → Business Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0217,Male,Grade 11,8.0-8.9,"D01 - Math, Literature, English",Language-Business-oriented,Urban,Medium,Undecided,Low,Salary,Media & Communication,3,3,3,1,4,3,4,4,2,3,2,2,3,4,3,4,2,3,2,3,4,5,Finance-Oriented,Finance and Banking / Tài chính - Ngân hàng,Accounting Basics; Banking Operations; Financial Analysis; Excel,Finance Mentor,Finance Student → Credit Analyst Intern → Credit/Financial Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0218,Female,Grade 11,8.0-8.9,"B00 - Math, Chemistry, Biology",Natural-science / Healthcare-oriented,Suburban,Medium,No,Medium,Stability,Healthcare,5,3,4,3,4,5,3,3,3,3,4,2,4,2,2,4,2,4,2,2,4,4,Tech-Analytical,Healthcare / Y - Dược,Biology Basics; Chemistry Basics; Health Science Introduction; Communication; Medical Ethics,Healthcare / Medical Career Mentor,Health Science Student → Clinical / Pharmacy Intern → Healthcare Professional,synthetic,assessment_driven,domain_informed_rules,v1.4
S0219,Male,Grade 12,6.5-7.9,"D01 - Math, Literature, English",Language-Media-oriented,Suburban,Low,Yes,Low,Passion,Business,2,3,4,4,4,4,1,3,3,5,2,5,3,3,2,5,4,4,3,3,3,3,Creative-Design,Digital Media and UX Design / Truyền thông số & Thiết kế UX,UI/UX Basics; Design Thinking; Content Strategy; Web Design,Design / Product Mentor,Design Student → UI/UX Intern → UX Designer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0220,Female,Grade 12,9.0-10.0,"D01 - Math, Literature, English",Language-Media-oriented,Urban,Medium,No,Medium,Salary,Finance,2,3,3,2,3,3,3,3,5,4,4,4,4,2,1,3,3,4,4,4,2,3,Social-Communicative,Education and Counseling / Giáo dục & Tư vấn học đường,Communication; Psychology Basics; Education Studies; Career Planning,Education / Counseling Mentor,Education Student → Teaching Assistant → Education Consultant,synthetic,assessment_driven,domain_informed_rules,v1.4
S0221,Female,Grade 11,8.0-8.9,"A00 - Math, Physics, Chemistry",STEM-oriented,Urban,Low,Yes,Medium,Social Impact,Finance,4,3,4,4,3,3,3,4,3,3,2,3,2,2,2,3,3,2,2,3,4,4,Finance-Oriented,Finance and Banking / Tài chính - Ngân hàng,Accounting Basics; Banking Operations; Financial Analysis; Excel,Finance Mentor,Finance Student → Credit Analyst Intern → Credit/Financial Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0222,Female,Grade 12,6.5-7.9,"A01 - Math, Physics, English",STEM-oriented,Urban,Low,Undecided,Low,Salary,Finance,3,3,4,3,4,4,4,4,3,4,3,4,4,4,4,3,4,3,3,3,4,3,Finance-Oriented,Finance and Banking / Tài chính - Ngân hàng,Accounting Basics; Banking Operations; Financial Analysis; Excel,Finance Mentor,Banking Assistant → Financial Analyst → Finance Manager,synthetic,assessment_driven,domain_informed_rules,v1.4
S0223,Male,Grade 12,6.5-7.9,"A01 - Math, Physics, English",STEM-oriented,Urban,Low,Undecided,High,Salary,Finance,5,1,5,4,4,5,3,4,4,2,3,3,3,2,3,5,2,2,3,3,3,5,Tech-Analytical,FinTech / Công nghệ tài chính,Finance Fundamentals; Excel for Business; SQL; Data Analytics; FinTech Introduction,Finance-Tech Mentor,FinTech Intern → Digital Finance Analyst → FinTech Product Specialist,synthetic,assessment_driven,domain_informed_rules,v1.4
S0224,Male,Grade 12,Below 5.0,"A00 - Math, Physics, Chemistry",STEM-oriented,Rural,Medium,Yes,High,Salary,Technology,5,4,5,2,4,5,3,3,3,2,3,3,3,3,2,5,3,5,4,3,2,3,Tech-Analytical,Information Technology / Công nghệ thông tin,Python Basics; SQL; Database Systems; Data Analytics,Technology Mentor,IT Student → Junior Developer → Software Engineer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0225,Prefer not to say,Grade 12,6.5-7.9,"D01 - Math, Literature, English",Language-Media-oriented,Rural,Medium,Yes,Medium,Salary,Design,2,2,4,5,3,2,2,4,3,4,4,4,3,3,3,5,1,4,3,3,3,4,Creative-Design,Digital Media and UX Design / Truyền thông số & Thiết kế UX,UI/UX Basics; Design Thinking; Content Strategy; Web Design,Design / Product Mentor,Design Assistant → UX/UI Designer → Product Designer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0226,Female,Grade 11,9.0-10.0,"A01 - Math, Physics, English",STEM-oriented,Urban,Medium,Yes,Medium,Salary,Technology,5,5,5,2,4,4,2,3,4,2,4,3,2,3,3,5,3,3,3,3,1,5,Tech-Analytical,Information Technology / Công nghệ thông tin,Python Basics; SQL; Database Systems; Data Analytics,Technology Mentor,IT Student → Junior Developer → Software Engineer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0227,Male,Grade 12,9.0-10.0,Undecided,Undecided,Rural,High,Undecided,High,Passion,Design,3,3,3,4,3,2,5,2,2,4,4,3,2,4,3,5,4,5,5,2,4,4,Creative-Design,Digital Media and UX Design / Truyền thông số & Thiết kế UX,UI/UX Basics; Design Thinking; Content Strategy; Web Design,Design / Product Mentor,Design Assistant → UX/UI Designer → Product Designer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0228,Male,Grade 12,6.5-7.9,"D01 - Math, Literature, English",Language-oriented,Suburban,Medium,Yes,Medium,Stability,Education,3,2,4,2,5,4,3,4,4,3,5,5,3,3,2,2,4,3,3,3,4,5,Business-Strategic,Human Resource Management / Quản trị nhân lực,Communication; Organizational Behavior; Psychology Basics; Human Resource Management,HR / People Management Mentor,Business Foundation → HR Skills → HR / Talent Development Pathway,synthetic,assessment_driven,domain_informed_rules,v1.4
S0229,Male,Grade 11,8.0-8.9,Undecided,Arts-Media-oriented,Urban,High,Yes,Low,Stability,Healthcare,3,2,4,4,3,4,3,3,2,4,4,2,3,3,2,5,3,4,2,3,3,3,Creative-Design,Digital Media and UX Design / Truyền thông số & Thiết kế UX,UI/UX Basics; Design Thinking; Content Strategy; Web Design,Design / Product Mentor,Design Student → UI/UX Intern → UX Designer,synthetic,assessment_driven,domain_informed_rules,v1.4
